<doc title="COMMUNITY FIGHT: Baytown battling opioid crisis together through 'O Team' initiative" url="https://abc13.co/2U8tQTQ" genre="N/A" domain="N/A" country="United States of America" city="N/A" content_source="EventRegistry" document_source="abc13.com" time_of_publication="2019-03-01" month_of_publication="2019-03" time_of_crawling="2019-03" primary_doc_id="6186bfa5f1e34b178fc6ffb726dfbefe">
<s>
BAYTOWN	BAYTOWN	BAYTOWN	NNP	BAYTOWN-e
BioWare	BioWare	BioWare	NNP	BioWare-e
fan	fan	fan	NN	fan-n
is	is	be	VBZ	be-v
surely	surely	surely	RB	surely-r
how	how	how	WRB	how-r
the	the	the	DT	the-d
story	story	story	NN	story-n
is	is	be	VBZ	be-v
presented	presented	present	VBN	present-v
.	.	.	.	.-x
</s>
<s>
There	There	there	EX	there-r
's	's	be	VBZ	be-v
almost	almost	almost	RB	almost-r
no	no	no	DT	no-d
unity	unity	unity	NN	unity-n
between	between	between	IN	between-i
Fort	Fort	Fort	NNP	Fort-e
Tarsis	Tarsis	Tarsis	NNP	Tarsis-e
,	,	,	,	,-x
where	where	where	WRB	where-r
all	all	all	DT	all-d
of	of	of	IN	of-i
the	the	the	DT	the-d
story	story	story	NN	story-n
content	content	content	NN	content-n
is	is	be	VBZ	be-v
siloed	siloed	siloe	VBN	siloe-v
off	off	off	RP	off-x
,	,	,	,	,-x
and	and	and	CC	and-c
the	the	the	DT	the-d
world	world	world	NN	world-n
where	where	where	WRB	where-r
you	you	you	PRP	you-p
fly	fly	fly	VBP	fly-v
around	around	around	RB	around-r
with	with	with	IN	with-i
three	three	three	CD	three-f
other	other	other	JJ	other-j
players	players	player	NNS	player-n
in	in	in	IN	in-i
cool	cool	cool	JJ	cool-j
robot	robot	robot	NN	robot-n
armour	armour	armour	NN	armour-n
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
conversations	conversations	conversation	NNS	conversation-n
at	at	at	IN	at-i
Tarsis	Tarsis	Tarsis	NNP	Tarsis-e
give	give	give	VBP	give-v
you	you	you	PRP	you-p
few	few	few	JJ	few-j
reasons	reasons	reason	NNS	reason-n
to	to	to	TO	to-t
be	be	be	VB	be-v
invested	invested	invest	VBN	invest-v
--	--	--	:	---x
only	only	only	RB	only-r
by	by	by	IN	by-i
the	the	the	DT	the-d
end	end	end	NN	end-n
of	of	of	IN	of-i
the	the	the	DT	the-d
campaign	campaign	campaign	NN	campaign-n
did	did	do	VBD	do-v
I	I	I	PRP	I-p
start	start	start	VB	start-v
to	to	to	TO	to-t
care	care	care	VB	care-v
about	about	about	IN	about-i
the	the	the	DT	the-d
stories	stories	story	NNS	story-n
of	of	of	IN	of-i
Faye	Faye	Faye	NNP	Faye-e
and	and	and	CC	and-c
Haluk	Haluk	Haluk	NNP	Haluk-e
,	,	,	,	,-x
two	two	two	CD	two-f
of	of	of	IN	of-i
your	your	you	PRP$	you-p
character	character	character	NN	character-n
's	's	's	POS	's-p
oldest	oldest	oldest	JJS	oldest-j
companions	companions	companion	NNS	companion-n
.	.	.	.	.-x
</s>
<s>
And	And	and	CC	and-c
at	at	at	IN	at-i
that	that	that	DT	that-d
point	point	point	NN	point-n
,	,	,	,	,-x
the	the	the	DT	the-d
story	story	story	NN	story-n
was	was	be	VBD	be-v
over	over	over	RB	over-r
,	,	,	,	,-x
feeling	feeling	feel	VBG	feel-v
like	like	like	IN	like-i
half	half	half	PDT	half-d
a	a	a	DT	a-d
game	game	game	NN	game-n
that	that	that	WDT	that-d
was	was	be	VBD	be-v
padded	padded	pad	VBN	pad-v
out	out	out	RP	out-x
with	with	with	IN	with-i
needless	needless	needless	JJ	needless-j
side	side	side	NN	side-n
quests	quests	quest	NNS	quest-n
.	.	.	.	.-x
</s>
<s>
BioWare	BioWare	BioWare	NNP	BioWare-e
had	had	have	VBD	have-v
the	the	the	DT	the-d
right	right	right	NN	right-n
to	to	to	TO	to-t
make	make	make	VB	make-v
something	something	something	NN	something-n
new	new	new	JJ	new-j
--	--	--	:	---x
but	but	but	CC	but-c
Anthem	Anthem	Anthem	NNP	Anthem-e
is	is	be	VBZ	be-v
simply	simply	simply	RB	simply-r
not	not	not	RB	not-r
as	as	as	IN	as-i
good	good	good	JJ	good-j
as	as	as	IN	as-i
its	its	its	PRP$	its-p
other	other	other	JJ	other-j
games	games	game	NNS	game-n
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
competition	competition	competition	NN	competition-n
and	and	and	CC	and-c
the	the	the	DT	the-d
pretenders	pretenders	pretender	NNS	pretender-n
</s>
<s>
I	I	I	PRP	I-p
feel	feel	feel	VBP	feel-v
like	like	like	IN	like-i
the	the	the	DT	the-d
games	games	game	NNS	game-n
around	around	around	IN	around-i
BioWare	BioWare	BioWare	NNP	BioWare-e
have	have	have	VBP	have-v
thrived	thrived	thrive	VBN	thrive-v
while	while	while	IN	while-i
it	it	it	PRP	it-p
's	's	be	VBZ	be-v
struggled	struggled	struggle	VBN	struggle-v
,	,	,	,	,-x
and	and	and	CC	and-c
that	that	that	IN	that-i
there	there	there	EX	there-r
's	's	be	VBZ	be-v
a	a	a	DT	a-d
sense	sense	sense	NN	sense-n
of	of	of	IN	of-i
missed	missed	miss	VBN	miss-v
opportunity	opportunity	opportunity	NN	opportunity-n
as	as	as	IN	as-i
a	a	a	DT	a-d
result	result	result	NN	result-n
.	.	.	.	.-x
</s>
<s>
Last	Last	last	JJ	last-j
year	year	year	NN	year-n
,	,	,	,	,-x
Assassin	Assassin	Assassin	NNP	Assassin-e
's	's	's	POS	's-p
Creed	Creed	Creed	NNP	Creed-e
Odyssey	Odyssey	Odyssey	NNP	Odyssey-e
brought	brought	bring	VBD	bring-v
choices	choices	choice	NNS	choice-n
to	to	to	TO	to-t
the	the	the	DT	the-d
series	series	series	NN	series-n
for	for	for	IN	for-i
the	the	the	DT	the-d
first	first	first	JJ	first-j
time	time	time	NN	time-n
,	,	,	,	,-x
in	in	in	IN	in-i
a	a	a	DT	a-d
move	move	move	NN	move-n
undoubtedly	undoubtedly	undoubtedly	RB	undoubtedly-r
inspired	inspired	inspire	VBN	inspire-v
by	by	by	IN	by-i
BioWare	BioWare	BioWare	NNP	BioWare-e
's	's	's	POS	's-p
own	own	own	JJ	own-j
successful	successful	successful	JJ	successful-j
attempts	attempts	attempt	NNS	attempt-n
to	to	to	TO	to-t
do	do	do	VB	do-v
so	so	so	RB	so-r
.	.	.	.	.-x
</s>
<s>
It	It	it	PRP	it-p
's	's	be	VBZ	be-v
weird	weird	weird	JJ	weird-j
to	to	to	TO	to-t
me	me	I	PRP	I-p
that	that	that	IN	that-i
Assassin	Assassin	Assassin	NNP	Assassin-e
's	's	's	POS	's-p
Creed	Creed	creed	NN	creed-n
,	,	,	,	,-x
a	a	a	DT	a-d
series	series	series	NN	series-n
I	I	I	PRP	I-p
previously	previously	previously	RB	previously-r
associated	associated	associate	VBN	associate-v
with	with	with	IN	with-i
boring	boring	boring	JJ	boring-j
main	main	main	JJ	main-j
characters	characters	character	NNS	character-n
and	and	and	CC	and-c
naff	naff	naff	JJ	naff-j
plots	plots	plot	NNS	plot-n
about	about	about	IN	about-i
real	real	real	JJ	real-j
historical	historical	historical	JJ	historical-j
figures	figures	figure	NNS	figure-n
,	,	,	,	,-x
has	has	have	VBZ	have-v
eaten	eaten	eat	VBN	eat-v
BioWare	BioWare	BioWare	NNP	BioWare-e
's	's	's	POS	's-p
lunch	lunch	lunch	NN	lunch-n
,	,	,	,	,-x
yet	yet	yet	RB	yet-r
here	here	here	RB	here-r
we	we	we	PRP	we-p
are	are	be	VBP	be-v
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
strong	strong	strong	JJ	strong-j
response	response	response	NN	response-n
to	to	to	TO	to-t
Odyssey	Odyssey	Odyssey	NNP	Odyssey-e
's	's	's	POS	's-p
Kassandra	Kassandra	Kassandra	NNP	Kassandra-e
,	,	,	,	,-x
for	for	for	IN	for-i
example	example	example	NN	example-n
,	,	,	,	,-x
mirrors	mirrors	mirror	VBZ	mirror-v
the	the	the	DT	the-d
passionate	passionate	passionate	JJ	passionate-j
way	way	way	NN	way-n
people	people	people	NNS	people-n
used	used	use	VBN	use-v
to	to	to	TO	to-t
talk	talk	talk	VB	talk-v
about	about	about	IN	about-i
Mass	Mass	mass	JJ	mass-j
Effect	Effect	effect	NN	effect-n
's	's	's	POS	's-p
characters	characters	character	NNS	character-n
.	.	.	.	.-x
</s>
<s>
It	It	it	PRP	it-p
's	's	be	VBZ	be-v
interesting	interesting	interesting	JJ	interesting-j
to	to	to	TO	to-t
see	see	see	VB	see-v
how	how	how	WRB	how-r
else	else	else	JJ	else-j
that	that	that	IN	that-i
open	open	open	JJ	open-j
world	world	world	NN	world-n
RPG	RPG	rpg	NN	rpg-n
space	space	space	NN	space-n
has	has	have	VBZ	have-v
moved	moved	move	VBN	move-v
on	on	on	IN	on-i
around	around	around	IN	around-i
the	the	the	DT	the-d
studio	studio	studio	NN	studio-n
.	.	.	.	.-x
</s>
<s>
Mega-selling	Mega-selling	mega-selling	JJ	mega-selling-j
PS4	PS4	ps4	NN	ps4-n
game	game	game	NN	game-n
Horizon	Horizon	Horizon	NNP	Horizon-e
:	:	:	:	:-x
Zero	Zero	Zero	NNP	Zero-e
Dawn	Dawn	Dawn	NNP	Dawn-e
features	features	feature	VBZ	feature-v
character	character	character	NN	character-n
conversations	conversations	conversation	NNS	conversation-n
similar	similar	similar	JJ	similar-j
to	to	to	TO	to-t
those	those	those	DT	those-d
of	of	of	IN	of-i
Mass	Mass	mass	JJ	mass-j
Effect	Effect	effect	NN	effect-n
.	.	.	.	.-x
</s>
<s>
In	In	in	IN	in-i
terms	terms	term	NNS	term-n
of	of	of	IN	of-i
competitors	competitors	competitor	NNS	competitor-n
,	,	,	,	,-x
The	The	the	DT	the-d
Witcher	Witcher	Witcher	NNP	Witcher-e
3	3	3	CD	3-f
emerged	emerged	emerge	VBD	emerge-v
as	as	as	IN	as-i
the	the	the	DT	the-d
greatest	greatest	greatest	JJS	greatest-j
blockbuster	blockbuster	blockbuster	NN	blockbuster-n
RPG	RPG	rpg	NN	rpg-n
of	of	of	IN	of-i
its	its	its	PRP$	its-p
generation	generation	generation	NN	generation-n
,	,	,	,	,-x
not	not	not	RB	not-r
long	long	long	RB	long-r
after	after	after	IN	after-i
the	the	the	DT	the-d
arrival	arrival	arrival	NN	arrival-n
of	of	of	IN	of-i
Inquisition	Inquisition	Inquisition	NNP	Inquisition-e
.	.	.	.	.-x
</s>
<s>
Obsidian	Obsidian	Obsidian	NNP	Obsidian-e
,	,	,	,	,-x
of	of	of	IN	of-i
course	course	course	NN	course-n
,	,	,	,	,-x
has	has	have	VBZ	have-v
its	its	its	PRP$	its-p
roots	roots	root	NNS	root-n
in	in	in	IN	in-i
cRPGs	cRPGs	crpg	NNS	crpg-n
as	as	as	RB	as-r
well	well	well	RB	well-r
--	--	--	:	---x
and	and	and	CC	and-c
seeing	seeing	see	VBG	see-v
them	them	they	PRP	they-p
announce	announce	announce	VB	announce-v
something	something	something	NN	something-n
like	like	like	IN	like-i
The	The	the	DT	the-d
Outer	Outer	outer	JJ	outer-j
Worlds	Worlds	world	NNS	world-n
is	is	be	VBZ	be-v
exciting	exciting	exciting	JJ	exciting-j
because	because	because	IN	because-i
it	it	it	PRP	it-p
plays	plays	play	VBZ	play-v
to	to	to	TO	to-t
their	their	they	PRP$	they-p
traditional	traditional	traditional	JJ	traditional-j
strengths	strengths	strength	NNS	strength-n
.	.	.	.	.-x
</s>
<s>
There	There	there	EX	there-r
's	's	be	VBZ	be-v
definitely	definitely	definitely	RB	definitely-r
still	still	still	RB	still-r
a	a	a	DT	a-d
place	place	place	NN	place-n
for	for	for	IN	for-i
BioWare	BioWare	BioWare	NNP	BioWare-e
to	to	to	TO	to-t
be	be	be	VB	be-v
doing	doing	do	VBG	do-v
what	what	what	WP	what-p
it	it	it	PRP	it-p
does	does	do	VBZ	do-v
best	best	best	JJS	best-j
--	--	--	:	---x
and	and	and	CC	and-c
the	the	the	DT	the-d
announcement	announcement	announcement	NN	announcement-n
of	of	of	IN	of-i
a	a	a	DT	a-d
title-less	title-less	title-less	JJ	title-less-j
Dragon	Dragon	Dragon	NNP	Dragon-e
Age	Age	Age	NNP	Age-e
before	before	before	IN	before-i
Anthem	Anthem	Anthem	NNP	Anthem-e
was	was	be	VBD	be-v
even	even	even	RB	even-r
released	released	release	VBN	release-v
feels	feels	feel	VBZ	feel-v
like	like	like	IN	like-i
a	a	a	DT	a-d
statement	statement	statement	NN	statement-n
of	of	of	IN	of-i
intent	intent	intent	NN	intent-n
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
reality	reality	reality	NN	reality-n
remains	remains	remain	VBZ	remain-v
that	that	that	IN	that-i
someone	someone	someone	NN	someone-n
decided	decided	decide	VBD	decide-v
to	to	to	TO	to-t
release	release	release	VB	release-v
Anthem	Anthem	Anthem	NNP	Anthem-e
last	last	last	JJ	last-j
week	week	week	NN	week-n
,	,	,	,	,-x
when	when	when	WRB	when-r
it	it	it	PRP	it-p
clearly	clearly	clearly	RB	clearly-r
would	would	would	MD	would-v
have	have	have	VB	have-v
benefitted	benefitted	benefit	VBN	benefit-v
from	from	from	IN	from-i
extra	extra	extra	JJ	extra-j
time	time	time	NN	time-n
.	.	.	.	.-x
</s>
<s>
I	I	I	PRP	I-p
really	really	really	RB	really-r
hope	hope	hope	VBP	hope-v
BioWare	BioWare	BioWare	NNP	BioWare-e
's	's	's	POS	's-p
next	next	next	JJ	next-j
project	project	project	NN	project-n
is	is	be	VBZ	be-v
a	a	a	DT	a-d
huge	huge	huge	JJ	huge-j
success	success	success	NN	success-n
--	--	--	:	---x
I	I	I	PRP	I-p
think	think	think	VBP	think-v
it	it	it	PRP	it-p
's	's	be	VBZ	be-v
a	a	a	DT	a-d
victim	victim	victim	NN	victim-n
of	of	of	IN	of-i
overwhelming	overwhelming	overwhelming	JJ	overwhelming-j
expectations	expectations	expectation	NNS	expectation-n
,	,	,	,	,-x
partly	partly	partly	RB	partly-r
driven	driven	drive	VBN	drive-v
by	by	by	IN	by-i
the	the	the	DT	the-d
fact	fact	fact	NN	fact-n
that	that	that	IN	that-i
people	people	people	NNS	people-n
have	have	have	VBP	have-v
been	been	be	VBN	be-v
so	so	so	RB	so-r
emotionally	emotionally	emotionally	RB	emotionally-r
invested	invested	invest	VBN	invest-v
in	in	in	IN	in-i
its	its	its	PRP$	its-p
past	past	past	JJ	past-j
games	games	game	NNS	game-n
.	.	.	.	.-x
</s>
<s>
I	I	I	PRP	I-p
've	've	have	VBP	have-v
seen	seen	see	VBN	see-v
the	the	the	DT	the-d
story	story	story	NN	story-n
told	told	tell	VBD	tell-v
many	many	many	JJ	many-j
times	times	time	NNS	time-n
about	about	about	IN	about-i
how	how	how	WRB	how-r
BioWare	BioWare	BioWare	NNP	BioWare-e
turned	turned	turn	VBD	turn-v
its	its	its	PRP$	its-p
back	back	back	NN	back-n
on	on	on	IN	on-i
its	its	its	PRP$	its-p
history	history	history	NN	history-n
since	since	since	IN	since-i
it	it	it	PRP	it-p
moved	moved	move	VBD	move-v
away	away	away	RB	away-r
from	from	from	IN	from-i
making	making	make	VBG	make-v
classic	classic	classic	JJ	classic-j
RPGs	RPGs	rpg	NNS	rpg-n
,	,	,	,	,-x
onto	onto	onto	IN	onto-i
the	the	the	DT	the-d
action	action	action	NN	action-n
games	games	game	NNS	game-n
it	it	it	PRP	it-p
's	's	be	VBZ	be-v
now	now	now	RB	now-r
best	best	best	RB	best-r
known	known	know	VBN	know-v
for	for	for	IN	for-i
.	.	.	.	.-x
</s>
<s>
Those	Those	those	DT	those-d
games	games	game	NNS	game-n
meant	meant	mean	VBD	mean-v
a	a	a	DT	a-d
lot	lot	lot	NN	lot-n
to	to	to	TO	to-t
me	me	I	PRP	I-p
--	--	--	:	---x
Mass	Mass	mass	JJ	mass-j
Effect	Effect	effect	NN	effect-n
2	2	2	CD	2-f
's	's	's	POS	's-p
set	set	set	NN	set-n
of	of	of	IN	of-i
characters	characters	character	NNS	character-n
had	had	have	VBD	have-v
a	a	a	DT	a-d
bigger	bigger	bigger	JJR	bigger-j
impact	impact	impact	NN	impact-n
on	on	on	IN	on-i
me	me	I	PRP	I-p
than	than	than	IN	than-i
any	any	any	DT	any-d
game	game	game	NN	game-n
from	from	from	IN	from-i
the	the	the	DT	the-d
last	last	last	JJ	last-j
decade	decade	decade	NN	decade-n
,	,	,	,	,-x
and	and	and	CC	and-c
even	even	even	RB	even-r
when	when	when	WRB	when-r
Dragon	Dragon	Dragon	NNP	Dragon-e
Age	Age	Age	NNP	Age-e
2	2	2	CD	2-f
trapped	trapped	trap	VBN	trap-v
me	me	I	PRP	I-p
in	in	in	IN	in-i
Kirkwall	Kirkwall	Kirkwall	NNP	Kirkwall-e
for	for	for	IN	for-i
tens	tens	ten	NNS	ten-n
of	of	of	IN	of-i
hours	hours	hour	NNS	hour-n
,	,	,	,	,-x
BioWare	BioWare	BioWare	NNP	BioWare-e
knew	knew	know	VBD	know-v
how	how	how	WRB	how-r
to	to	to	TO	to-t
show	show	show	VB	show-v
me	me	I	PRP	I-p
a	a	a	DT	a-d
good	good	good	JJ	good-j
time	time	time	NN	time-n
.	.	.	.	.-x
</s>
<s>
A	A	a	DT	a-d
lot	lot	lot	NN	lot-n
of	of	of	IN	of-i
years	years	year	NNS	year-n
have	have	have	VBP	have-v
passed	passed	pass	VBN	pass-v
,	,	,	,	,-x
though	though	though	RB	though-r
,	,	,	,	,-x
and	and	and	CC	and-c
games	games	game	NNS	game-n
are	are	be	VBP	be-v
not	not	not	RB	not-r
in	in	in	IN	in-i
the	the	the	DT	the-d
same	same	same	JJ	same-j
place	place	place	NN	place-n
they	they	they	PRP	they-p
used	used	use	VBD	use-v
to	to	to	TO	to-t
be	be	be	VB	be-v
.	.	.	.	.-x
</s>
<s>
It	It	it	PRP	it-p
's	's	be	VBZ	be-v
not	not	not	RB	not-r
fair	fair	fair	JJ	fair-j
of	of	of	IN	of-i
me	me	I	PRP	I-p
to	to	to	TO	to-t
ask	ask	ask	VB	ask-v
BioWare	BioWare	BioWare	NNP	BioWare-e
to	to	to	TO	to-t
make	make	make	VB	make-v
the	the	the	DT	the-d
same	same	same	JJ	same-j
games	games	game	NNS	game-n
it	it	it	PRP	it-p
once	once	once	RB	once-r
did	did	do	VBD	do-v
,	,	,	,	,-x
when	when	when	WRB	when-r
the	the	the	DT	the-d
studio	studio	studio	NN	studio-n
itself	itself	itself	PRP	itself-p
is	is	be	VBZ	be-v
bound	bound	bind	VBN	bind-v
to	to	to	TO	to-t
have	have	have	VB	have-v
changed	changed	change	VBN	change-v
in	in	in	IN	in-i
the	the	the	DT	the-d
meantime	meantime	meantime	NN	meantime-n
.	.	.	.	.-x
</s>
<s>
I	I	I	PRP	I-p
just	just	just	RB	just-r
wish	wish	wish	VBP	wish-v
Anthem	Anthem	Anthem	NNP	Anthem-e
was	was	be	VBD	be-v
better	better	better	RBR	better-r
,	,	,	,	,-x
and	and	and	CC	and-c
that	that	that	IN	that-i
I	I	I	PRP	I-p
could	could	could	MD	could-v
get	get	get	VB	get-v
as	as	as	RB	as-r
invested	invested	invest	VBN	invest-v
in	in	in	IN	in-i
it	it	it	PRP	it-p
as	as	as	IN	as-i
I	I	I	PRP	I-p
wanted	wanted	want	VBD	want-v
to	to	to	TO	to-t
be	be	be	VB	be-v
.	.	.	.	.-x
</s>
<s>
When	When	when	WRB	when-r
trying	trying	try	VBG	try-v
to	to	to	TO	to-t
predict	predict	predict	VB	predict-v
what	what	what	WP	what-p
happens	happens	happen	VBZ	happen-v
to	to	to	TO	to-t
BioWare	BioWare	BioWare	NNP	BioWare-e
next	next	next	RB	next-r
,	,	,	,	,-x
I	I	I	PRP	I-p
focus	focus	focus	VBP	focus-v
on	on	on	IN	on-i
what	what	what	WP	what-p
the	the	the	DT	the-d
studio	studio	studio	NN	studio-n
's	's	's	POS	's-p
General	General	General	NNP	General-e
Manager	Manager	Manager	NNP	Manager-e
Casey	Casey	Casey	NNP	Casey-e
Hudson	Hudson	Hudson	NNP	Hudson-e
outlined	outlined	outline	VBD	outline-v
as	as	as	IN	as-i
its	its	its	PRP$	its-p
mission	mission	mission	NN	mission-n
statement	statement	statement	NN	statement-n
in	in	in	IN	in-i
May	May	May	NNP	May-e
of	of	of	IN	of-i
last	last	last	JJ	last-j
year	year	year	NN	year-n
.	.	.	.	.-x
</s>
<s>
"	``	``	``	``-x
We	We	we	PRP	we-p
create	create	create	VBP	create-v
worlds	worlds	world	NNS	world-n
of	of	of	IN	of-i
adventure	adventure	adventure	NN	adventure-n
,	,	,	,	,-x
conflict	conflict	conflict	NN	conflict-n
,	,	,	,	,-x
and	and	and	CC	and-c
companionship	companionship	companionship	NN	companionship-n
that	that	that	WDT	that-d
inspire	inspire	inspire	VB	inspire-v
you	you	you	PRP	you-p
to	to	to	TO	to-t
become	become	become	VB	become-v
the	the	the	DT	the-d
hero	hero	hero	NN	hero-n
of	of	of	IN	of-i
your	your	you	PRP$	you-p
story	story	story	NN	story-n
.	.	.	.	.-x
"	''	''	''	''-x
</s>
<s>
To	To	to	TO	to-t
me	me	I	PRP	I-p
,	,	,	,	,-x
Anthem	Anthem	Anthem	NNP	Anthem-e
only	only	only	RB	only-r
half-achieved	half-achieved	half-achieve	VBD	half-achieve-v
those	those	those	DT	those-d
things	things	thing	NNS	thing-n
.	.	.	.	.-x
</s>
<s>
But	But	but	CC	but-c
I	I	I	PRP	I-p
hope	hope	hope	VBP	hope-v
I	I	I	PRP	I-p
'll	'll	will	MD	will-v
someday	someday	someday	RB	someday-r
play	play	play	VB	play-v
another	another	another	DT	another-d
BioWare	BioWare	BioWare	NNP	BioWare-e
game	game	game	NN	game-n
that	that	that	WDT	that-d
hits	hits	hit	VBZ	hit-v
all	all	all	DT	all-d
of	of	of	IN	of-i
them	them	they	PRP	they-p
at	at	at	IN	at-i
once	once	once	RB	once-r
.	.	.	.	.-x
</s>
</doc>
<doc title="Bethesda Announces a Closed Beta for 'Elder Scrolls: Blades' and an Early Access Launch for Spring" url="https://toucharcade.com/2019/03/01/elder-scrolls-blades-closed-beta-announced/" genre="N/A" domain="N/A" country="United States of America" city="N/A" content_source="EventRegistry" document_source="toucharcade.com" time_of_publication="2019-03-01" month_of_publication="2019-03" time_of_crawling="2019-03" primary_doc_id="8e8fd1f96438437c83f810e20a9b5947">
<s>
There	There	there	EX	there-r
have	have	have	VBP	have-v
been	been	be	VBN	be-v
so	so	so	RB	so-r
many	many	many	JJ	many-j
twists	twists	twist	NNS	twist-n
and	and	and	CC	and-c
turns	turns	turn	VBZ	turn-v
surrounding	surrounding	surround	VBG	surround-v
The	The	the	DT	the-d
Elder	Elder	Elder	NNP	Elder-e
Scrolls	Scrolls	Scrolls	NNP	Scrolls-e
:	:	:	:	:-x
Blades	Blades	blade	NNS	blade-n
,	,	,	,	,-x
Bethesda	Bethesda	Bethesda	NNP	Bethesda-e
's	's	's	POS	's-p
mobile	mobile	mobile	JJ	mobile-j
entry	entry	entry	NN	entry-n
in	in	in	IN	in-i
their	their	they	PRP$	they-p
legendary	legendary	legendary	JJ	legendary-j
Elder	Elder	Elder	NNP	Elder-e
Scrolls	Scrolls	Scrolls	NNP	Scrolls-e
series	series	series	NN	series-n
,	,	,	,	,-x
since	since	since	IN	since-i
its	its	its	PRP$	its-p
original	original	original	JJ	original-j
announcement	announcement	announcement	NN	announcement-n
at	at	at	IN	at-i
E3	E3	e3	NN	e3-n
in	in	in	IN	in-i
June	June	June	NNP	June-e
of	of	of	IN	of-i
last	last	last	JJ	last-j
year	year	year	NN	year-n
that	that	that	IN	that-i
I	I	I	PRP	I-p
'd	'd	would	MD	would-v
sort	sort	sort	VB	sort-v
of	of	of	IN	of-i
forgot	forgot	forget	VBN	forget-v
it	it	it	PRP	it-p
even	even	even	RB	even-r
existed	existed	exist	VBD	exist-v
by	by	by	IN	by-i
now	now	now	RB	now-r
.	.	.	.	.-x
</s>
<s>
Originally	Originally	originally	RB	originally-r
slated	slated	slate	VBN	slate-v
for	for	for	IN	for-i
a	a	a	DT	a-d
September	September	September	NNP	September-e
launch	launch	launch	NN	launch-n
the	the	the	DT	the-d
game	game	game	NN	game-n
has	has	have	VBZ	have-v
been	been	be	VBN	be-v
pushed	pushed	push	VBN	push-v
back	back	back	RP	back-x
a	a	a	DT	a-d
couple	couple	couple	NN	couple-n
of	of	of	IN	of-i
times	times	time	NNS	time-n
,	,	,	,	,-x
most	most	most	RBS	most-r
recently	recently	recently	RB	recently-r
in	in	in	IN	in-i
late	late	late	JJ	late-j
November	November	November	NNP	November-e
when	when	when	WRB	when-r
it	it	it	PRP	it-p
was	was	be	VBD	be-v
pegged	pegged	peg	VBN	peg-v
for	for	for	IN	for-i
an	an	a	DT	a-d
"	``	``	``	``-x
early	early	early	JJ	early-j
2019	2019	2019	CD	2019-f
"	''	''	''	''-x
release	release	release	NN	release-n
.	.	.	.	.-x
</s>
<s>
Well	Well	well	RB	well-r
today	today	today	NN	today-n
Bethesda	Bethesda	Bethesda	NNP	Bethesda-e
has	has	have	VBZ	have-v
put	put	put	VBN	put-v
out	out	out	RP	out-x
a	a	a	DT	a-d
little	little	little	JJ	little-j
bit	bit	bit	NN	bit-n
more	more	more	RBR	more-r
clarification	clarification	clarification	NN	clarification-n
on	on	on	IN	on-i
where	where	where	WRB	where-r
things	things	thing	NNS	thing-n
are	are	be	VBP	be-v
at	at	at	IN	at-i
with	with	with	IN	with-i
The	The	the	DT	the-d
Elder	Elder	Elder	NNP	Elder-e
Scrolls	Scrolls	Scrolls	NNP	Scrolls-e
:	:	:	:	:-x
Blades	Blades	blade	NNS	blade-n
.	.	.	.	.-x
</s>
<s>
They	They	they	PRP	they-p
've	've	have	VBP	have-v
tweeted	tweeted	tweet	VBN	tweet-v
that	that	that	IN	that-i
they	they	they	PRP	they-p
'll	'll	will	MD	will-v
be	be	be	VB	be-v
running	running	run	VBG	run-v
a	a	a	DT	a-d
closed	closed	closed	JJ	closed-j
beta	beta	beta	NN	beta-n
for	for	for	IN	for-i
the	the	the	DT	the-d
game	game	game	NN	game-n
on	on	on	IN	on-i
iOS	iOS	iOS	NNP	iOS-e
only	only	only	RB	only-r
,	,	,	,	,-x
and	and	and	CC	and-c
once	once	once	RB	once-r
that	that	that	IN	that-i
beta	beta	beta	NN	beta-n
has	has	have	VBZ	have-v
finished	finished	finish	VBN	finish-v
they	they	they	PRP	they-p
'll	'll	will	MD	will-v
be	be	be	VB	be-v
releasing	releasing	release	VBG	release-v
the	the	the	DT	the-d
game	game	game	NN	game-n
in	in	in	IN	in-i
"	``	``	``	``-x
early	early	early	JJ	early-j
access	access	access	NN	access-n
"	''	''	''	''-x
this	this	this	DT	this-d
spring	spring	spring	NN	spring-n
for	for	for	IN	for-i
both	both	both	DT	both-d
iOS	iOS	iOS	NNP	iOS-e
and	and	and	CC	and-c
Android	Android	Android	NNP	Android-e
.	.	.	.	.-x
</s>
<s>
So	So	so	RB	so-r
how	how	how	WRB	how-r
does	does	do	VBZ	do-v
one	one	one	PRP	one-p
get	get	get	VB	get-v
access	access	access	NN	access-n
to	to	to	TO	to-t
this	this	this	DT	this-d
closed	closed	close	VBD	close-v
beta	beta	beta	NN	beta-n
?	?	?	.	?-x
</s>
<s>
Well	Well	well	UH	well-u
you	you	you	PRP	you-p
may	may	may	MD	may-v
remember	remember	remember	VB	remember-v
you	you	you	PRP	you-p
've	've	have	VBP	have-v
been	been	be	VBN	be-v
able	able	able	JJ	able-j
to	to	to	TO	to-t
sign	sign	sign	VB	sign-v
up	up	up	RP	up-x
for	for	for	IN	for-i
early	early	early	JJ	early-j
access	access	access	NN	access-n
